0
"{'Name': 'Under 75 mortality rate from all causes', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Alcohol Related Road Traffic Accidents', 'DataSource': 'Calculated by Public Health England: Population Health Analysis (PHA) team from STATS19 data provided by the Department of Transport.'}"
"{'Name': 'IAPT paired data completeness: % of completed treatments (in month) with paired PHQ9 and ADSM scores', 'DataSource': 'IAPT'}"
"{'Name': 'IAPT DNAs: % of IAPT appointments (in month)', 'DataSource': 'IAPT'}"
"{'Name': 'Waiting < 6 weeks to enter IAPT treatment (supporting measure): % of referrals (in month) waiting <6 weeks for first treatment', 'DataSource': 'IAPT'}"
"{'Name': 'Waiting < 18 weeks to enter IAPT treatment (supporting measure): % of referrals (in month) waiting <18 weeks for first treatment', 'DataSource': 'IAPT'}"
"{'Name': 'Waiting < 6 weeks for IAPT treatment (standard measure): % of referrals that have finished course of treatment waiting <6 weeks for first treatment', 'DataSource': 'IAPT'}"
"{'Name': 'Waiting < 18 weeks for IAPT treatment (standard measure): % of referrals that have finished course of treatment waiting <18 weeks for first treatment', 'DataSource': 'IAPT'}"
"{'Name': 'Average wait to enter IAPT treatment: mean wait for first treatment (days)', 'DataSource': 'IAPT Monthly files\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-report-on-the-use-of-iapt-services'}"
"{'Name': 'Average IAPT treatment dosage: mean number of attended treatment appointments for those referrals finishing course of treatment (in month)', 'DataSource': 'IAPT'}"
"{'Name': 'Maximum IAPT treatment dosage: maximum number of attended treatment appointments for those referrals finishing course of treatment (in month)', 'DataSource': 'IAPT'}"
"{'Name': 'Reception: Prevalence of obesity (including severe obesity), 5-years data combined', 'DataSource': 'NHS Digital, National Child Measurement Programme'}"
"{'Name': 'Illicit tobacco: tax gap (£ millions)', 'DataSource': 'HM Revenue & Customs - Tobacco Tax Gap Estimates'}"
"{'Name': 'Illicit tobacco: share of cigarette sales (%)', 'DataSource': 'HM Revenue & Customs - Tobacco Tax Gap Estimates'}"
"{'Name': 'Inequality in healthy life expectancy at birth LA', 'DataSource': '<a href=""http://www.ons.gov.uk/ons/rel/disability-and-health-measurement/health-expectancies-at-birth-by-middle-layer-super-output-areas--england/inequality-in-health-expectancies-using-imd-2015-small-area-deprivation-scores--2009-13/index.html"" target=_false>http://www.ons.gov.uk/ons/rel/disability-and-health-measurement/health-expectancies-at-birth-by-middle-layer-super-output-areas--england/inequality-in-health-expectancies-using-imd-2015-small-area-deprivation-scores--2009-13/index.html</a>'}"
"{'Name': 'Year 6: Prevalence of obesity (including severe obesity), 5-years data combined', 'DataSource': 'NHS Digital, National Child Measurement Programme'}"
"{'Name': 'Adult acute mental health admissions: rate per 100,000 population aged 16-64', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Older adult mental health admissions: rate per 100,000 population aged 65+', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Contacts with Community Mental Health Teams: rate per 100,000 population aged 16+', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Referrals received by Community Mental Health Teams: rate per 100,000 population aged 16+', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Referrals received by Crisis Resolution and Home Treatment: rate per 100,000 population aged 16-64', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Contacts delivered by Crisis Resolution and Home Treatment: rate per 100,000 population aged 16-64', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Acute adult mental health beds: rate per 100,000 population aged 16-64', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Medication Incidents: rate per 100,000 occupied bed days', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Use of restraint: rate per 100,000 occupied bed days', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Adult acute readmissions: % readmissions within 30 days', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Older adult readmissions: % readmissions within 30 days', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Adult acute bed days lost to DTOC: % of bed days', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'CRHT response: % of CRHT requests with response within 24 hours', 'DataSource': 'NHS Benchmarking Network'}"
"{'Name': 'Children with Moderate Learning Difficulties known to schools', 'DataSource': 'Department for Education, Statistical Collections: Special educational needs in England (for both numerator and denominator).'}"
"{'Name': 'Children with Severe Learning Difficulties known to schools', 'DataSource': 'Department for Education, Statistical Collections: Special educational needs in England (for both numerator and denominator).'}"
"{'Name': 'Children with Profound & Multiple Learning Difficulty known to schools', 'DataSource': 'Department for Education, Statistical Collections: Special educational needs in England (for both numerator and denominator).'}"
"{'Name': 'Children with Autism known to schools', 'DataSource': 'Department for Education, Statistical Collections: Special educational needs in England (for both numerator and denominator).'}"
"{'Name': 'Children with learning difficulties known to schools', 'DataSource': 'Department for Education, Statistical Collections: Special educational needs in England (for both numerator and denominator).'}"
"{'Name': 'Total number of prescribed antibiotic items per 1000 registered patients by quarter', 'DataSource': '<a href=""http://content.digital.nhs.uk/home"">NHS Digital</a> publish monthly prescribing data under the OGL. Population data is the practice list size, based on registered patients at general practices, sourced from NHS Digital.'}"
"{'Name': 'Infant mortality rate', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Educational attainment (5 or more GCSEs): % of all children', 'DataSource': 'Data downloaded from the Department for Education website'}"
"{'Name': 'Recovery rate: % of IAPT referrals finishing a course of treatment who are ""moving to recovery"" (annual)', 'DataSource': 'IAPT Annual Report\r\nIAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services'}"
"{'Name': 'Finishing a course of treatment with appropriate paired Anxiety Disorder Specific Measures:  % of referrals in the year (annual)', 'DataSource': 'IAPT Annual Report'}"
"{'Name': 'Completing treatment: % of referrals finishing a course of treatment (annual)', 'DataSource': 'IAPT Annual Report'}"
"{'Name': 'Referrals receiving CBT: number of referrals finishing a course of treatment who received CBT (high intensity therapy) (annual)', 'DataSource': 'IAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services\r\n\r\n\r\nThe IAPT Annual Report data can be found here:\r\n\r\nhttp://content.digital.nhs.uk/catalogue/PUB22110'}"
"{'Name': 'Referrals receiving interpersonal psychotherapy: number of referrals finishing a course of treatment who received interpersonal psychotherapy (high intensity therapy) (annual)', 'DataSource': 'IAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services\r\n\r\nThe IAPT Annual Report data can be found here:\r\nhttp://content.digital.nhs.uk/catalogue/PUB22110'}"
"{'Name': 'Referrals receiving brief psychodynamic psychotherapy: number of referrals finishing a course of treatment who received brief psychodynamic psychotherapy (high intensity therapy) (annual)', 'DataSource': 'IAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services'}"
"{'Name': 'High intensity therapies available: number of high intensity therapies available', 'DataSource': 'IAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services'}"
"{'Name': 'Low intensity therapies available: number of low intensity therapies available', 'DataSource': 'IAPT annual report\r\nhttps://digital.nhs.uk/data-and-information/publications/statistical/psychological-therapies-annual-reports-on-the-use-of-iapt-services'}"
"{'Name': 'Admissions of babies under 14 days', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, re‐used with the permission of NHS Digital. All rights reserved.'}"
"{'Name': 'Caesarean section %', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, re‐used with the permission of the NHS Digital. All rights reserved.'}"
"{'Name': 'Admissions for gastroenteritis in infants aged under 1 year', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Admissions for gastroenteritis in infants aged 1 year', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Admissions for gastroenteritis in infants aged 2, 3 and 4 years', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Percentage of deliveries to women aged 35 years or above', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Admissions for lower respiratory tract infections in infants aged under 1 year', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Admissions for lower respiratory tract infections in infants aged 1 year', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Admissions for lower respiratory tract infections in children aged 2, 3 and 4 years', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved'}"
"{'Name': 'Total prescribed LARC excluding injections rate / 1,000', 'DataSource': 'PHE based on NHS Digital SRHAD data, NHS Business Services Authority ePACT2 prescribing data and Office for National Statistics mid-year population estimates'}"
"{'Name': 'SRH Services prescribed LARC excluding injections rate / 1,000', 'DataSource': 'PHE based on NHS Digital SRHAD data and Office for National Statistics mid-year population estimates'}"
"{'Name': 'Adjustment disorders and distress in perinatal period (lower estimate): Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'Adjustment disorders and distress in perinatal period (upper estimate): Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'Mild-moderate depressive illness and anxiety in perinatal period (lower estimate): Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'Mild-moderate depressive illness and anxiety in perinatal period (upper estimate): Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'Chronic SMI in perinatal period: Estimated number of women', 'DataSource': 'Hospital Episode Statistics, Health and Social Care Information Centre. Copyright © 2017, Re‐used with the permission of The Health and Social Care Information Centre. All rights reserved.'}"
"{'Name': 'Postpartum psychosis: Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'PTSD in perinatal period: Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'Severe depressive illness in perinatal period: Estimated number of women', 'DataSource': 'Births, deaths and marriages, Office of National Statistics'}"
"{'Name': 'General fertility rate', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Looked after children aged <5: Rate per 10,000 population aged <5', 'DataSource': 'Department for Education'}"
"{'Name': 'Sole registered births: % births registered by one parent only', 'DataSource': 'ONS'}"
"{'Name': 'Mental health detection at antenatal booking: % valid completion', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS)'}"
"{'Name': 'Substance use recorded at antenatal booking: % valid completion', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS) - Data Quality tables'}"
"{'Name': 'Support status recorded at antenatal booking: % valid completion', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS) - Data Quality table'}"
"{'Name': 'Alcohol consumption recorded at antenatal booking: % valid completion', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS) - Data Quality tables'}"
"{'Name': 'Complex social factors recorded at antenatal booking: % valid completion', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS) - Data Quality tables'}"
"{'Name': 'Complex social factors: % of pregnant women', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS)'}"
"{'Name': 'Multiparity (3+ previous births): % of pregnant women', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS)'}"
"{'Name': 'Level of participation in the National Diabetes Audit', 'DataSource': 'National Diabetes Audit.'}"
"{'Name': 'Women choose injections at SRH Services (%)', 'DataSource': 'PHE based on NHS Digital SRHAD data and Office for National Statistics mid-year population estimates'}"
"{'Name': 'Women choose user-dependent methods at SRH Services (%)', 'DataSource': 'PHE based on NHS Digital SRHAD data'}"
"{'Name': 'Women choose hormonal short-acting contraceptives at SRH Services (%)', 'DataSource': 'PHE based on NHS Digital SRHAD data'}"
"{'Name': 'Under 25s choose LARC excluding injections at SRH Services (%)', 'DataSource': 'PHE based on NHS Digital SRHAD data'}"
"{'Name': 'Over 25s  choose LARC excluding injections at SRH Services (%)', 'DataSource': 'PHE based on NHS Digital SRHAD data'}"
"{'Name': 'Under 25s abortion after a birth (%)', 'DataSource': 'Department of Health'}"
"{'Name': 'Over 25s abortion rate / 1000', 'DataSource': 'Department of Health based on data from abortion clinics'}"
"{'Name': 'Abortions under 10 weeks that are medical (%)', 'DataSource': 'Department of Health based on data from abortion clinics'}"
"{'Name': 'Emergency hospital admissions for COPD', 'DataSource': 'Hospital Episode Statistics (HES)'}"
"{'Name': 'Smoking prevalence in adults (18+) - current smokers (GPPS)', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Smoking prevalence in adults (18+) - ex smoker (GPPS)', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Smoking prevalence in adults (18+) - never smoked (GPPS)', 'DataSource': 'GP Patient Survey (GPPS)'}"
"{'Name': 'Supporting information - % population aged under 18', 'DataSource': 'ONS Mid-year Population Estimates'}"
"{'Name': 'Supporting information - % population aged 65+', 'DataSource': 'ONS Mid-year Population Estimates'}"
"{'Name': 'Percentage of people aged 16-64 in employment', 'DataSource': 'Annual Population Survey - Labour Force Survey'}"
"{'Name': 'Statutory homelessness - Eligible homeless people not in priority need', 'DataSource': 'Ministry of Housing, Communities & Local Government'}"
"{'Name': 'Percentage of looked after children whose emotional wellbeing is a cause for concern', 'DataSource': 'Department for Education'}"
"{'Name': 'Admission episodes for alcohol-related conditions (Narrow) - Under 40s', 'DataSource': 'Calculated by Public Health England: Population Health Analysis (PHA) team using data from NHS Digital - Hospital Episode Statistics (HES) and Office for National Statistics (ONS) - Mid Year Population Estimates.'}"
"{'Name': 'Abdominal Aortic Aneurysm Screening - Coverage', 'DataSource': 'Screening Management and Referral Tracking (SMaRT) database via PHE'}"
"{'Name': 'Diabetic eye screening - uptake', 'DataSource': 'Local diabetic eye services via PHE'}"
"{'Name': 'Population vaccination coverage - HPV vaccination coverage for one dose (females 12-13 years old)', 'DataSource': 'Public Health England'}"
"{'Name': 'Admission episodes for alcohol-related conditions (Narrow) - 40-64 yrs', 'DataSource': 'Calculated by Public Health England: Population Health Analysis (PHA) team using data from NHS Digital - Hospital Episode Statistics (HES) and Office for National Statistics (ONS) - Mid Year Population Estimates.'}"
"{'Name': 'Admission episodes for alcohol-related conditions (Narrow) - Over 65s', 'DataSource': 'Calculated by Public Health England: Population Health Analysis (PHA) team using data from NHS Digital - Hospital Episode Statistics (HES) and Office for National Statistics (ONS) - Mid Year Population Estimates.'}"
"{'Name': 'Incidence rate of alcohol-related cancer', 'DataSource': 'Produced annually by Public Health England: Population Health Analysis (PHA) team. Incidence data produced annually from the National Cancer Registration and Analysis Service (NCRAS). The Office for National Statistics publishes mid-year population estimates.'}"
"{'Name': 'Population vaccination coverage - Shingles vaccination coverage (70 years old)', 'DataSource': 'Public Health England'}"
"{'Name': 'Population vaccination coverage - Flu (2-4 years old) - historical method', 'DataSource': '<a href=""http://www.gov.uk/government/collections/vaccine-uptake"">www.gov.uk/government/collections/vaccine-uptake</a>'}"
"{'Name': 'Mortality rate from a range of specified communicable diseases, including influenza', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Proportion of adults in the population in contact with secondary mental health services', 'DataSource': '<p><a href=""https://indicators.hscic.gov.uk/download/Outcomes%20Framework/Data/NHSOF_1.5.i_I00665_D.csv"">https://indicators.hscic.gov.uk/download/Outcomes%20Framework/Data/NHSOF_1.5.i_I00665_D.csv</a>&nbsp;</p>'}"
"{'Name': 'Early antenatal booking: % of women', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS)'}"
"{'Name': 'Aged <20 at antenatal booking: % of women', 'DataSource': 'NHS Digital: Maternity Services Data Set (MSDS)'}"
"{'Name': 'Unplanned caesarean sections: % of deliveries', 'DataSource': 'NHS Digital: Hospital Episode Statistics (Hospital Maternity Activity Summary Tables)'}"
"{'Name': 'Preterm births: % of deliveries', 'DataSource': 'NHS Digital: Hospital Episode Statistics (Hospital Maternity Activity Summary Tables)'}"
"{'Name': 'Antenatal MH detection: Survey score 1=Worse than expected, 2=Same, 3=Better', 'DataSource': 'CQC Maternity Services Survey'}"
"{'Name': 'Postnatal MH detection: Survey score 1=Worse than expected, 2=Same, 3=Better', 'DataSource': 'CQC Maternity Services Survey'}"
"{'Name': 'Information on emotional change after birth: Survey score 1=Worse than expected, 2=Same, 3=Better', 'DataSource': 'CQC Maternity Services Survey'}"
"{'Name': 'Postnatal MH support:  Survey score 1=Worse than expected, 2=Same, 3=Better', 'DataSource': 'CQC Maternity Services Survey'}"
"{'Name': 'Newborn and Infant Physical Examination Screening - Coverage', 'DataSource': 'PHE Screening'}"
"{'Name': 'Women of childbearing age (15-44): % of total population', 'DataSource': 'ONS mid-year population estimates'}"
"{'Name': 'Demand for Debt Advice: rate per 10,000 adults', 'DataSource': 'Step Change Statistical Yearbook'}"
"{'Name': 'Patients with SMI who have received the complete list of physical health checks: % of patients with SMI', 'DataSource': 'CCG Outcome Indicator set 1.12 https://indicators.hscic.gov.uk/webview/'}"
"{'Name': 'Potential years of life lost due to smoking related illness', 'DataSource': 'Numerator: Analysis of Annual Mortality Extract from ONS by Public Health England\nDenominator: Mid-year population estimates published by ONS'}"
"{'Name': 'Landlord home repossessions: rate per 1,000 dwellings', 'DataSource': 'Ministry of Justice mortgage and landlord possession statistics'}"
"{'Name': 'Mortgage home repossessions: rate per 1,000 dwellings', 'DataSource': 'MoJ Mortgage and landlord possession statistics and ONS population data.'}"
"{'Name': 'People estimated to have gambled in past  year: % adults', 'DataSource': 'NatCen Gambling Behaviour in England and Scotland: Findings from the Health Survey for England 2012 and Scottish Health Survey 2012'}"
"{'Name': 'People estimated to have gambled (excluding Lottery) in past  year: % adults', 'DataSource': 'NatCen Gambling Behaviour in England and Scotland: Findings from the Health Survey for England 2012 and Scottish Health Survey 2012'}"
"{'Name': 'Deaths from drug misuse', 'DataSource': 'Office for National Statistics (ONS)'}"
"{'Name': 'Proportion of five year old children free from dental decay', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of five-year-old children 2017'}"
"{'Name': 'Smoking Prevalence in adults (18+) - current smokers (APS)', 'DataSource': 'Annual Population Survey (APS)'}"
"{'Name': 'Smoking Prevalence in adults in routine and manual occupations (18-64) - current smokers (APS)', 'DataSource': 'Annual Population Survey (APS)'}"
"{'Name': 'Successful completion of alcohol treatment', 'DataSource': 'Calculated by Public Health England: Knowledge and Intelligence Team (North West) using data from the National Drug Treatment Monitoring System'}"
"{'Name': 'DiUPR - Cancer (%), Persons, All Ages.', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'DiUPR - Circulatory disease (%), Persons, All Ages.', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'DiUPR - Respiratory disease (%), Persons, All Ages.', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Temporary Resident Care Home Deaths, Persons, All Ages (%)', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Adults in treatment at specialist drug misuse services: rate per 1000 population', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'Adults in treatment at specialist alcohol misuse services: rate per 1000 population', 'DataSource': 'National Drug Treatment Monitoring System'}"
"{'Name': 'First time offenders', 'DataSource': 'Ministry of Justice (MoJ) dataset (cohort of offenders identified from police, probation and prison records; offending assessed via Police National Computer).\r\nONS mid-year population estimates.'}"
"{'Name': 'Carer-reported quality of life score for people caring for someone with dementia', 'DataSource': 'NHS Digital, ASCOF'}"
"{'Name': 'Reception: Prevalence of overweight', 'DataSource': 'NHS Digital, National Child Measurement Programme'}"
"{'Name': 'Year 6: Prevalence of overweight', 'DataSource': 'NHS Digital, National Child Measurement Programme'}"
"{'Name': 'Emergency admissions (aged 0-4)', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved.'}"
"{'Name': 'Children in low income families aged 5 to 10', 'DataSource': 'Personal tax credits: Children in low-income families local measure, HM Revenue and Customs. Mid Year Population, ONS.'}"
"{'Name': 'Admissions for asthma for children aged 0 to 9', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved.'}"
"{'Name': 'Admissions for diabetes for children aged 0 to 9', 'DataSource': 'Hospital Episode Statistics (HES), Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved\r\nCopyright © 2014, Re‐used with the permission of The Health and Social Care Information Centre. All rights reserved.'}"
"{'Name': 'Admissions for epilepsy for children aged 0 to 9', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved.'}"
"{'Name': 'Children and young people in low income families aged 11 to 15', 'DataSource': 'Personal tax credits: Children in low-income families local measure, HM Revenue and Customs. Mid Year Population, ONS.'}"
"{'Name': 'Mortality rate from causes considered preventable (2016 definition)', 'DataSource': 'Public Health England (based on ONS source data)'}"
"{'Name': 'Care home beds per 100 people 75+', 'DataSource': 'Care Quality Commission (CQC) and Office for National Statistics (ONS)'}"
"{'Name': 'Nursing home beds per 100 people 75+', 'DataSource': 'Care Quality Commission (CQC) and Office for National Statistics (ONS)'}"
"{'Name': 'A&E attendances (under 1 year)', 'DataSource': 'Hospital Episode Statistics (HES). Copyright © 2020, Re‐used with the permission of NHS Digital. All rights reserved.\r\n\r\nCopyright © 2016, Re‐used with the permission of The Health and Social Care Information Centre. All rights reserved.'}"
"{'Name': 'Incisor caries prevalence in three year olds', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of three-year-old children 2013'}"
"{'Name': 'Proportion of three year olds free from dental decay', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of three-year-old children 2013'}"
"{'Name': 'dmft in three year olds', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of three-year-old children 2013'}"
"{'Name': 'dmft (decayed, missing or filled teeth) in five year olds', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of five-year-old children 2019'}"
"{'Name': 'Proportion of twelve year olds free from dental decay', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of twelve-year-old children 2009'}"
"{'Name': 'DMFT in twelve year olds', 'DataSource': 'Dental Public Health Epidemiology Programme for England: oral health survey of twelve-year-old children 2009'}"
"{'Name': 'Breastfeeding prevalence at 6-8 weeks after birth - current method', 'DataSource': 'Public Health England Life Course Intelligence team'}"
"{'Name': 'Children aged 6-10 killed or seriously injured in road traffic accidents', 'DataSource': 'Department for Transport (DfT), Road accidents and safety statistics.'}"
"{'Name': 'Children aged 11-15 killed or seriously injured in road traffic accidents', 'DataSource': 'Department for Transport (DfT), Road accidents and safety statistics.'}"
"{'Name': 'Average number of portions of fruit consumed daily at age 15 (WAY survey)', 'DataSource': 'PHE based on HSCIC WAY data'}"
"{'Name': 'Average number of portions of vegetables consumed daily at age 15 (WAY survey)', 'DataSource': 'PHE based on HSCIC WAY data'}"
"{'Name': 'Stillbirth rate', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Low birth weight of all babies', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Very low birth weight of all babies', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Smoking Prevalence in adults (18+) - ex smokers (APS)', 'DataSource': 'Annual Population Survey (APS)'}"
"{'Name': 'Smoking prevalence in adults (18+) with serious mental illness (SMI)', 'DataSource': 'Health and Social Care Information Centre'}"
"{'Name': 'Smoking Prevalence in adults (18+) - never smoked (APS)', 'DataSource': 'Annual Population Survey (APS)'}"
"{'Name': 'Proportion of children aged 2-2½yrs receiving ASQ-3 as part of the Healthy Child Programme or integrated review', 'DataSource': 'National Child and Maternal Health Intelligence Network, Public Health England'}"
"{'Name': 'Adults with substance misuse treatment need who successfully engage in community-based structured treatment following release from prison', 'DataSource': 'Calculated by Public Health England: Evidence Application Team using data from the National Drug Treatment Monitoring System (NDTMS).'}"
"{'Name': 'Students in Higher Education: rate per 100,000 population', 'DataSource': 'https://www.hesa.ac.uk/'}"
"{'Name': 'Multiple births', 'DataSource': 'Office for National Statistics'}"
"{'Name': 'Persistent absentees - Primary school', 'DataSource': 'Department for Education (DfE)'}"
"{'Name': 'Persistent absentees - Secondary school', 'DataSource': 'Department for Education (DfE)'}"
"{'Name': 'Hospital admissions for self-harm: standardised emergency admission ratio (all ages)', 'DataSource': 'Hospital Episode Statistics'}"
"{'Name': 'AF006: stroke risk assessed w. CHA2DS2-VASc  (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Obesity: QOF prevalence (18+)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'CVD-PP: QOF prevalence (30-74)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'PAD: QOF prevalence (all ages)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Personalised Care Adjustment (PCA) rate for atrial fibrillation indicators', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Personalised Care Adjustment (PCA) rate for CHD indicators', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'People with SMI who have received the complete physical health checks: % of people with SMI', 'DataSource': 'GP data, extracted via the GP Extraction Service (GPES) http://www.hscic.gov.uk/gpes'}"
"{'Name': 'AF007: treated w anti-coag. therapy (CHADS2DS2-VASc >=2) (denominator includes PCAs)', 'DataSource': 'Quality and Outcomes Framework (QOF), NHS Digital'}"
"{'Name': 'Persons, 60-74, screened for bowel cancer in last 30 months (2.5 year coverage, %)', 'DataSource': 'Data was extracted from the Bowel Cancer Screening System (BCSS) via the Open Exeter system. Data was collected by the NHS Cancer Screening Programme.'}"
"{'Name': 'Persons, 60-74, screened for bowel cancer within 6 months of invitation (Uptake, %)', 'DataSource': 'Data was extracted from the Bowel Cancer Screening System (BCSS) via the Open Exeter system. Data was collected by the NHS Cancer Screening Programme.'}"
"{'Name': 'Two-week wait referrals for suspected cancer (Number per 100,000 population). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week wait referrals (Indirectly age-sex standardised referral ratio). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week referrals resulting in a diagnosis of cancer (Conversion rate: as % of all TWW referrals). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'New cancer cases treated resulting from a Two Week Wait referral (Detection rate: % of all new cancer cases treated). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week wait referrals for suspected breast cancer (Number per 100,000 population). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week wait referrals for suspected lower GI cancers (Number per 100,000 population). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week wait referrals for suspected lung cancer (Number per 100,000 population). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Two-week wait referrals for suspected skin cancer (Number per 100,000 population). Five years combined data.', 'DataSource': 'NHS England Cancer Waiting Times Database'}"
"{'Name': 'Self-reported well-being - high satisfaction score: % of respondents', 'DataSource': 'Annual Population Survey (APS); Office for National Statistics (ONS).'}"
